review,sentiment
stretchable/soft material ganda sakto lang sakin ang comfortable pa suotin legit na seamless. reusable pa ung lalagyan nya kasi may ziplock. thanks seller tama lahat ng size at kulay na pinadala wala din damage what you see is what you get. order ulit ako soon!,3
gaanda sobra. solid pag order sainyo!! tama ang color at size sa uulitin!!,3
maganda cia kaso wala ung mga design nia sticker lng ung pinadala pero ung mga nkita ko sa comment eh meron ung magagandang design...,4
good panget kabonding hahaha di sinunod gusto kong color.,1
sira yung eyeshadow pallet and ang tagal dumating. may mga chemical smell din sa product,1
ang gagand ng damit. solid. thankyou sa gift seller. godbless,3
"wrong item nakakainis lang kc 10 ribs order ko pero 8 ribs lang ipinadala nyo... be fair nmn po, kasi nagbabayad kami ng tama tapos ipapadala nyo di tama... naka online kayo pero di nyo binabasa ang chat ko...",1
i don't think this is size 38. ang laki niya for me and tinignan ko yung size nakabura. i don't know why. i think u gave wrong size.,1
well packaged! maganda sana kaso pagka bukas po ang baho kasi basa pala sya tapos may yellow stain na rin yong higaan at yong mosquito net is may itim2 na gilid,1
"2 dark blue , 1 maroon at 1 grey ang order ko n kulay . anong nangyari bakit wala iyon dark blue at maroon ? nakakadisappoint nman",1
"we like the product. kaso si seller kung sino huli umorder yun ang naunang dumating, kaya ang tagal dumating nitong item. and next time din i will not choose ninja van sa delivery.",4
sira nmn gilid very poor quality!!!,1
the jogger was thin sakto lng sa price pero stretchable sya mabilis mature pglabhan ..yung jacket nice quality mkapal ang tela,4
parcel received. complete naman sya. i checked it out may isa item na medyo tastas ang tahi.pambenta ko pa naman ito sa mga chubby ok lang sana kung kasize ko gamitin ko na lang sana. sana sa next order ko wala na masingit para happy lahat.,4
okay sana di lang gumagana yung remote parang xmass light,4
thought standard ang size sa lahat ng bike. hindi pala kc hindi talaga magfit sa upuan ng bike ko. ginawan ko na lang ng paraan. halos mawarak na po. haha. salamat na lang po.,4
"maganda po , thank you maayos at maingat po ang pag kakabalot.",3
hmmm... hindi siya umeffect sa lash ko. hehehe brown at black nabili ko,4
100% good condition salamat kay seller ang ganda ng sapatos sakto lang sa baby ko my allowance na konti. para magamit nya pa ng matagal at thanks kay kuya rider ang baet pa i order again,3
"it is good, pero the disadvantage lang ng seller is hindi nasunod ang mga desired colors namin yun lang but the item is good no crack even though we didn't purchase any glass protection.. thanks",4
salmat shoppee dumating na nice po tnx sa seller...,3
"okay naman, no damage so far. buti nalang. thanks seller. sulit sa bayad. nasa nagsusuot kung magiging classy tignan o hindi. dapat kaya mo dalhin.",3
ok baguhin ko rate ko nkadidismya nmn dito sa shop n to tama number ng order ko nka lgay sa itaas !!now ko lng napansin nung my ng palgay sakin n customer !!!ung iba mgkakamukha ng kulay ...dinikit nyo lng ata mga number nto .sayang binayad ko .....,1
"got my orders completely, kaso yung bakit parang di ko na search ang bluetooth name, please help me how to use the black one. that's it thank you",4
"ang ikli nung strap. 'to na nga ang pinaka small size, mas lalo pang lumiit dahil sa strap.",2
pictures and vedio not related for additional points hindi na napicturan kinuha na kce ng umorder salamat seller at kay rider sa maayos na pagdeliver ng aking parcel,3
sira nman un pinadla niong ilaw ayaw gumana ng power supply sayang ang binayad k jn.,1
neat maliit lang and manipis. ang advertised product is fully automatic umbrella pero manual umbrella pa rin dumating. na hype ata masyado itong product kaya daming bumili kahit mali yung dineliver. disappointed but can’t complain kasi mura lang so i can’t expect a lot. sana matibay naman. maganda color. super,4
okay naman sana mali lang yung kulay na binigay nila. dapat pink and blue yung isa. tapos wala pang stickers yung isa.,1
"kala ko plain pink bakit mag star sya??, haist. pero okay nman ang white color na gustohan ko. salamat parin",4
okay sana kaso ayaw gumana ng remote why naman haysss,1
ok sya para sakin sana yung next order ok din 5stars,3
ang cute. tamang tama ang size. mabilis pa maiship. will definitely order again. thank you seller,3
the product arrived in good condition. maganda po and mura. wala naman stains or so whatever kaya goods na goods. thank you!,3
cute among 8 items ordered 1 of it is defective. it does not work talaga.. we charge it na but still its not working.. sayang ang money. but the others are working..,4
"mentioned above. for a 200 pesos inpods (quality wise), this is so bad. hindi gumagana yung led light and i believe hindi nagchacharge yung inpods sa charging bin. (i'm only basing sa percentage na nasa phone ko since hindi gumagana yung led light) masakit din sa ulo yung sound quality.",1
got my order. cute size pala tagala siya and iba sa display picture may mirror pero ung dumating na item sakin wala. pero okay naman,3
"i just received my parcel, thank you seller my husband like it.. thanks din sa rider npakabait ..",3
"good i loved it. my favorite color . malaki sia at maraming mailalagay na any kind of drinks. suits for outing, travel and even at home for everyday use. thanks seller, shopee and courier. until my next purchase .",3
"ok lang naman sya, dont expect for nice quality for the price point. functioning naman ang item at ang remote",4
super nabudol aku nito. dati pagpag lang higaan un pla kahit anung pash pash mu ay andun parin ang dumi. sobrang daming alikabok as in. kadiri ang higaan namin ganun pla kadami ng dumi.,3
"pangalawa ko na ng order sa shop na to, same sandals din, i will surely order again.",3
mabilis delivery and gumagana naman laht ng lights kaso hindi ata bago yung nilagay na battery sa remote. i had to buy a new one and it cost php75. sana next time wag muna ilagay yung battery or make sure bago nakalagay.,4
poor packing no bubble wrap sira pa yung inpods hmmmmm pero buti di sira yung dalawa,4
"ang liit din ng cap niya, di rin macover buong dede ko. hindi rin masyado stretcheable. maliliit din ang sizes kaya masikip. pero salamat parin seller at sa nagdeliver.",2
"damaged yung wireless mouse. hindi maka connect sa laptop ko. light indicator nya din after you turn it on, namamatay din kaagad. i reached out to the seller. mabait naman, nag reply kaagad. kaso hassle sa part ko ang mag return ng item since lalo na ngayon na may covid.",1
rated it for only 3 starts kasi walang pang lock yung phone holder. medyo nakaka disappoint kasi i'm looking forward mgamit na namin ito huhu but the ring light is working fine naman,1
sa susunod pag bumili ako hindi yung masyadong mahaba hahhaha nakakailang pala pero all goods lalo na sa design pati quality ng material. well-packaged pa tapos mabilis na-deliver,3
nareceived ko syang bukas na.. sa gilid nya pero d ko pa totally na bbuksan sana lng ako ung items thabk you pa dn po.,1
"good thanks seller for accomodating my order so far so good the product hope mag tagal sya,,thanks till next order again",3
"i dont think the color is maroon, i think its red, but it's okay naman, no defects",4
re heated chicken. don't go for their promotion. not good . waste of money kagabi pa ang chicken.,1
malakas nman pro d maganda speaker nya,4
"i like it so much walang wire. medyo masikip hehe dapat pala 40 inorder ko hehe. my fault, order nalang ulit ako. maganda din ang quality, atleast ngayon alam ko san ako bbili ng mga magaganda bra . thankyou keep it up seller",3
violet order pink dumating isa sira pa,1
"cotton smooth fabric, kaso sira agad ang zipper.. the delivery is fast, pero its good naman nevermind sa small damage thanks seller and to shoppe rider",4
"hindi sya same quality nung una kong order, kaya nga ako umorder kase ulit kasi maganda quality, maliit pa yung sizes na binigay di katulad nung una.",4
thanks po pangalawang order kona to . gustong gusto kopo .. salamat excellent quality very accommodating seller well-packaged item shipped immediately will order again video not related,3
really wanted to process refund for this kaso sobrang hassle! intermittent connection nya sa bluetooth it restart and disconnects on its own.,1
4/5 akala ko pastel colored yung payong,2
ok naman po ung purifier kaya lang mag damage po nung nareceive ko,4
manipis sya..peru maganda sa paa magaan tsaka malambot. swak n swak pa sa budget thank you seller and kuya rider,4
okay na sana eh yuung nakuha ko pero di functional. btw wireless earpods pala nakuha ko. mabilis rin delivery.,4
okay nman pero mahal pra s price nya compare sa ibang store,4
okay lang good quality thanks seller...oorder ako ulit sana wlang nang kulang kasi kulang isa,4
"wrong color, ordered black received pink pang gift po ito pero wrong color. now i have to order again. is this why it is cheap?",4
"very good mabilis dumating yung item and very secured ang packaging! mabilis makagawa ng ice yung machine, in fairness. sulit!! bait pa ng seller",3
"medj manipis lang siya, pero maganda naman. apakasungit ng rider boss ata e.",4
"it arrived on time. kinda disappointed coz i hinted the seller of what i want and it's my birthday gift for myself and yet, i have this. anyway, random naman. kaso yung packaging, di maganda. ni hindi naka-bubble wrap yung mouse. buti gumagana ng maayos.",4
grabe tapaka ganda ng item tapos ligit pa na original yung bag trust me guys napaka ganda di kayo mag sisi sulit yong price nya at tska ang tahi ng bag napaka ayos i give star this product,3
"receive after 4 days na magkakasama lang sa isang plastic. this is also the biggest one, my only problem is ang nipis ng padding, parang madali masira kaya need to buy seperate padding insert.",4
"maganda quality un natanggap ko. walang damage sa stand nya at working un light. maganda dn pagkakapack. mabilis lang dumating, 3 days lang ata natanggap ko na. goodjob seller!",3
"first of all im a foodpanda rider, hindi sila nagpapapasok ng rider sa loob umulan man o umaraw sa labas kami mag aantay rider kung meron lang negative 100 star ilalagay ko dito apaka walang hiya hindi din ba kami customer ?",1
"same size kinuha ko 36-37 pero size 36 lang to guys so mag add kayo 1 size if ayaw niyo na saktong sakto lang yung slippers. and parehong size ko kinuha pero yung black mas better kasi mas fit sha. ps. dalawang pair binili ko, 1 black and 1 white.",2
mabilis siya naedeliver pero iba ang sa ads nila iba ang sa actual...yung sa ads nila katulad sa sm kaya buminli ako…,4
"i order black, i received blue. i am also expecting na colored ang screen nya, black and white pala. hehe but that's fine! well.. okay naman sya gamitin.. thank youuu",4
wrong size po binigay nio hindi nmn po 2liters yan sana cnbi mo na wala. 1100ml lng yan haist refund ko po sna ung iba... di nmn yn ang price nyan eh.ok sana kaso ung sukat dmi sinunod,1
"the big size good nmn lahat medyo madali lang ito malobat, wala rin itong nkalagay na fragile kaya nglala aq n bka madamage pero okay nmn",4
this is so perfect for me for a very cheap price. i will buy more next time. mall price for like this is 1000 and it doesnt fit me. sakto un 3xl,3
no effect at all (dissapointed) super dissapointed sa amoy vanilla lace should smell sweet pero may halong alcohol ata ung perfume ganun din sa ariana grande na cloud very dissapointed,1
"i love the pensss, mura and all working thank you",3
good ok nan sya malakas hangin kaso yung saksakan ng charger mahirap masikip...pero salamat seller at mabilis ang dating nya at kay rider..god bless..,3
good wow super cute tlga sobra nagustohan ko sya... sa mura hlaga my magnda kna pang ootd. thank you seller and rider,3
"sayang lang pera mo! wag na mag check out! hindi gumagana ang item na received ko, open na ang sealed ng box, halatang ginalaw na at may dents pa. pa swerte2x lang, bahala na kayo!",1
nagagamit pang school ng kapatid ko bilid talaga ako sa thumbler na to. sulit sa presyo at kahit mawala or masira eh worth it naman sa price,3
